Date,Username,Rating,Review Text,Cleaned Review Text,Normalized Review Text,tokenize,Stopword Removal,Stemming Data
10/21/2025 3:02,Pramudia ilham fadillah,1,"tolong perbaiki masalah penumpang , jika pengemudi sudah tiba agar tidak membatalkan se enaknya saja ... kami menjemput memakai bensin",tolong perbaiki masalah penumpang  jika pengemudi sudah tiba agar tidak membatalkan se enaknya saja  kami menjemput memakai bensin,tolong perbaiki masalah penumpang jika pengemudi sudah tiba agar tidak membatalkan se enaknya saja kami menjemput memakai bensin,"['tolong', 'perbaiki', 'masalah', 'penumpang', 'jika', 'pengemudi', 'sudah', 'tiba', 'agar', 'tidak', 'membatalkan', 'se', 'enaknya', 'saja', 'kami', 'menjemput', 'memakai', 'bensin']","['tolong', 'perbaiki', 'penumpang', 'pengemudi', 'membatalkan', 'enaknya', 'menjemput', 'memakai', 'bensin']",tolong baik tumpang kemudi batal enak jemput pakai bensin
10/21/2025 2:49,Arif Mechanik,5,the best ever,the best ever,the best ever,"['the', 'best', 'ever']","['the', 'best', 'ever']",the best ever
10/21/2025 2:39,Mass Rahman,5,oke bgt,oke bgt,oke banget,"['oke', 'banget']","['oke', 'banget']",oke banget
10/21/2025 2:38,Umarbayuaji Aji,2,yg terhormat indrive ....sy mnemukan jarak yg gak sesuai d penawaran jarak hanya 600m. .tp setelah gak terpilih jarak menjadi 1500m..g mn .ini.. apa app sengaja membohongi drivernya utk bisa d ambil..hanya demi potongan pada drivernya alias Bisnis y... ?,yg terhormat indrive sy mnemukan jarak yg gak sesuai d penawaran jarak hanya m tp setelah gak terpilih jarak menjadi mg mn ini apa app sengaja membohongi drivernya utk bisa d ambilhanya demi potongan pada drivernya alias bisnis y ,yang terhormat indrive saya mnemukan jarak yang tidak sesuai di penawaran jarak hanya sama tapi setelah tidak terpilih jarak menjadi moga mana ini apa app sengaja membohongi drivernya untuk bisa di ambilhanya demi potongan pada drivernya alias bisnis ya,"['yang', 'terhormat', 'indrive', 'saya', 'mnemukan', 'jarak', 'yang', 'tidak', 'sesuai', 'di', 'penawaran', 'jarak', 'hanya', 'sama', 'tapi', 'setelah', 'tidak', 'terpilih', 'jarak', 'menjadi', 'moga', 'mana', 'ini', 'apa', 'app', 'sengaja', 'membohongi', 'drivernya', 'untuk', 'bisa', 'di', 'ambilhanya', 'demi', 'potongan', 'pada', 'drivernya', 'alias', 'bisnis', 'ya']","['terhormat', 'indrive', 'mnemukan', 'jarak', 'sesuai', 'penawaran', 'jarak', 'terpilih', 'jarak', 'moga', 'app', 'sengaja', 'membohongi', 'drivernya', 'ambilhanya', 'potongan', 'drivernya', 'alias', 'bisnis', 'ya']",hormat indrive mnemukan jarak sesuai tawar jarak pilih jarak moga app sengaja bohong drivernya ambilhanya potong drivernya alias bisnis ya
10/21/2025 2:27,feri cristian,4,kenapa saya daftar driver bahasa inggris semua dan gagal di foto terus,kenapa saya daftar driver bahasa inggris semua dan gagal di foto terus,kenapa saya daftar driver bahasa inggris semua dan gagal di foto terus,"['kenapa', 'saya', 'daftar', 'driver', 'bahasa', 'inggris', 'semua', 'dan', 'gagal', 'di', 'foto', 'terus']","['daftar', 'driver', 'bahasa', 'inggris', 'gagal', 'foto']",daftar driver bahasa inggris gagal foto
10/21/2025 1:26,ranto thelastone,1,"Titik jemput jauh jauh bener .. gak bisa gitu diatur yg Deket masuk... kasian penumpang dan driver... juga masih agak menyulitkan untuk ambil orderan kurir, ...",titik jemput jauh jauh bener  gak bisa gitu diatur yg deket masuk kasian penumpang dan driver juga masih agak menyulitkan untuk ambil orderan kurir ,titik jemput jauh jauh benar tidak bisa begitu diatur yang dekat masuk kasihan penumpang dan driver juga masih agak menyulitkan untuk ambil orderan kurir,"['titik', 'jemput', 'jauh', 'jauh', 'benar', 'tidak', 'bisa', 'begitu', 'diatur', 'yang', 'dekat', 'masuk', 'kasihan', 'penumpang', 'dan', 'driver', 'juga', 'masih', 'agak', 'menyulitkan', 'untuk', 'ambil', 'orderan', 'kurir']","['titik', 'jemput', 'diatur', 'masuk', 'kasihan', 'penumpang', 'driver', 'menyulitkan', 'ambil', 'orderan', 'kurir']",titik jemput atur masuk kasihan tumpang driver sulit ambil order kurir
10/21/2025 1:22,Juliferdiansyah ferdiansyah,5,sopan,sopan,sopan,['sopan'],['sopan'],sopan
10/21/2025 1:20,Rivaldi Liow,1,untuk lebih dari 1 titik tolong di hilangkan bikin susah driver,untuk lebih dari  titik tolong di hilangkan bikin susah driver,untuk lebih dari titik tolong di hilangkan bikin susah driver,"['untuk', 'lebih', 'dari', 'titik', 'tolong', 'di', 'hilangkan', 'bikin', 'susah', 'driver']","['titik', 'tolong', 'hilangkan', 'bikin', 'susah', 'driver']",titik tolong hilang bikin susah driver
10/21/2025 1:08,kuta bakdrien,5,indrive puas,indrive puas,indrive puas,"['indrive', 'puas']","['indrive', 'puas']",indrive puas
10/21/2025 1:07,mhmmd rdho30,1,drivernya pemalas semua,drivernya pemalas semua,drivernya pemalas semua,"['drivernya', 'pemalas', 'semua']","['drivernya', 'pemalas']",drivernya malas
10/21/2025 1:02,Zekie !!!,5,saya suka karena murah dan selalu tepat waktu,saya suka karena murah dan selalu tepat waktu,saya suka karena murah dan selalu tepat waktu,"['saya', 'suka', 'karena', 'murah', 'dan', 'selalu', 'tepat', 'waktu']","['suka', 'murah']",suka murah
10/21/2025 0:57,oyon rizki,2,tolong di perbaiki aplikasi saya.saya mendaftar kan untuak luar kota .ko aplikasi saya tidak bisa di buka lagi map nya error jg,tolong di perbaiki aplikasi sayasaya mendaftar kan untuak luar kota ko aplikasi saya tidak bisa di buka lagi map nya error jg,tolong di perbaiki aplikasi sayasaya mendaftar kan untuak luar kota kok aplikasi saya tidak bisa di buka lagi map ya error juga,"['tolong', 'di', 'perbaiki', 'aplikasi', 'sayasaya', 'mendaftar', 'kan', 'untuak', 'luar', 'kota', 'kok', 'aplikasi', 'saya', 'tidak', 'bisa', 'di', 'buka', 'lagi', 'map', 'ya', 'error', 'juga']","['tolong', 'perbaiki', 'aplikasi', 'sayasaya', 'mendaftar', 'untuak', 'kota', 'aplikasi', 'buka', 'map', 'ya', 'error']",tolong baik aplikasi sayasaya daftar untuak kota aplikasi buka map ya error
10/21/2025 0:43,Abdul Aziz,3,kak ini aplikasi nya ngebug kah? kok ga bunyi klo ada orderan masuk tiba2 dibatalkan karena ga dijemput jemput,kak ini aplikasi nya ngebug kah kok ga bunyi klo ada orderan masuk tiba dibatalkan karena ga dijemput jemput,kak ini aplikasi ya ngebug kah kok tidak bunyi kalau ada orderan masuk tiba dibatalkan karena tidak dijemput jemput,"['kak', 'ini', 'aplikasi', 'ya', 'ngebug', 'kah', 'kok', 'tidak', 'bunyi', 'kalau', 'ada', 'orderan', 'masuk', 'tiba', 'dibatalkan', 'karena', 'tidak', 'dijemput', 'jemput']","['kak', 'aplikasi', 'ya', 'ngebug', 'kah', 'bunyi', 'orderan', 'masuk', 'dibatalkan', 'dijemput', 'jemput']",kak aplikasi ya ngebug kah bunyi order masuk batal jemput jemput
10/21/2025 0:39,Deby Kamal,1,hilangkan lah sistem lelang rugi banget masa sehari cuma menerima 2 order,hilangkan lah sistem lelang rugi banget masa sehari cuma menerima  order,hilangkan lah sistem lelang rugi banget masa sehari cuma menerima order,"['hilangkan', 'lah', 'sistem', 'lelang', 'rugi', 'banget', 'masa', 'sehari', 'cuma', 'menerima', 'order']","['hilangkan', 'sistem', 'lelang', 'rugi', 'banget', 'sehari', 'menerima', 'order']",hilang sistem lelang rugi banget hari terima order
10/21/2025 0:26,Wirya Wirya,5,bagus mantap,bagus mantap,bagus mantap,"['bagus', 'mantap']","['bagus', 'mantap']",bagus mantap
10/20/2025 23:59,Andreas Tunena,1,"pas update malah orderan² jauh yang masuk, di dekat malah gk masuk room 🫠",pas update malah orderan jauh yang masuk di dekat malah gk masuk room ,pas update malah orderan jauh yang masuk di dekat malah tidak masuk room,"['pas', 'update', 'malah', 'orderan', 'jauh', 'yang', 'masuk', 'di', 'dekat', 'malah', 'tidak', 'masuk', 'room']","['pas', 'update', 'orderan', 'masuk', 'masuk', 'room']",pas update order masuk masuk room
10/20/2025 23:58,Badri Azura,5,Semoga dgn indriver saya bisa lebih maju,semoga dgn indriver saya bisa lebih maju,semoga dengan indriver saya bisa lebih maju,"['semoga', 'dengan', 'indriver', 'saya', 'bisa', 'lebih', 'maju']","['semoga', 'indriver', 'maju']",moga indriver maju
10/20/2025 23:55,Wahyu Arif Himawan,5,Bagus. kasih sy orderan yang banyak. sukses buat indriver,bagus kasih sy orderan yang banyak sukses buat indriver,bagus kasih saya orderan yang banyak sukses buat indriver,"['bagus', 'kasih', 'saya', 'orderan', 'yang', 'banyak', 'sukses', 'buat', 'indriver']","['bagus', 'kasih', 'orderan', 'sukses', 'indriver']",bagus kasih order sukses indriver
10/20/2025 23:48,Riki Efendi,1,"sudah 2,5 tahun jadi driver indrive ,perjalanan sudah 3000,jarak 300 m ngga masuk lelang,eh driver yg baru perjalanan nya baru 100 malah masuk lelang,setiap hubungi dukungan jawab nya ngga nyambung,saya kasih bintang 1 dukungan nya,malah saya yang di ancam akun saya akan di blokir kalo ngasih lagi bintang 1 ke dukungan, kata nya indrive adil, sebelah mana adil nya,tidak di hargai driver yg lama,jam onbit lama,perjalanan banyak ini bukan keadilan ini ke zdoliman,suatu saat ke zdoliman akan binasa",sudah  tahun jadi driver indrive perjalanan sudah jarak  m ngga masuk lelangeh driver yg baru perjalanan nya baru  malah masuk lelangsetiap hubungi dukungan jawab nya ngga nyambungsaya kasih bintang  dukungan nyamalah saya yang di ancam akun saya akan di blokir kalo ngasih lagi bintang  ke dukungan kata nya indrive adil sebelah mana adil nyatidak di hargai driver yg lamajam onbit lamaperjalanan banyak ini bukan keadilan ini ke zdolimansuatu saat ke zdoliman akan binasa,sudah tahun jadi driver indrive perjalanan sudah jarak sama tidak masuk lelangeh driver yang baru perjalanan ya baru malah masuk lelangsetiap hubungi dukungan jawab ya tidak nyambungsaya kasih bintang dukungan nyamalah saya yang di ancam akun saya akan di blokir kalau mengasih lagi bintang ke dukungan kata ya indrive adil sebelah mana adil nyatidak di hargai driver yang lamajam onbit lamaperjalanan banyak ini bukan keadilan ini ke zdolimansuatu saat ke zdoliman akan binasa,"['sudah', 'tahun', 'jadi', 'driver', 'indrive', 'perjalanan', 'sudah', 'jarak', 'sama', 'tidak', 'masuk', 'lelangeh', 'driver', 'yang', 'baru', 'perjalanan', 'ya', 'baru', 'malah', 'masuk', 'lelangsetiap', 'hubungi', 'dukungan', 'jawab', 'ya', 'tidak', 'nyambungsaya', 'kasih', 'bintang', 'dukungan', 'nyamalah', 'saya', 'yang', 'di', 'ancam', 'akun', 'saya', 'akan', 'di', 'blokir', 'kalau', 'mengasih', 'lagi', 'bintang', 'ke', 'dukungan', 'kata', 'ya', 'indrive', 'adil', 'sebelah', 'mana', 'adil', 'nyatidak', 'di', 'hargai', 'driver', 'yang', 'lamajam', 'onbit', 'lamaperjalanan', 'banyak', 'ini', 'bukan', 'keadilan', 'ini', 'ke', 'zdolimansuatu', 'saat', 'ke', 'zdoliman', 'akan', 'binasa']","['driver', 'indrive', 'perjalanan', 'jarak', 'masuk', 'lelangeh', 'driver', 'perjalanan', 'ya', 'masuk', 'lelangsetiap', 'hubungi', 'dukungan', 'ya', 'nyambungsaya', 'kasih', 'bintang', 'dukungan', 'nyamalah', 'ancam', 'akun', 'blokir', 'mengasih', 'bintang', 'dukungan', 'ya', 'indrive', 'adil', 'sebelah', 'adil', 'nyatidak', 'hargai', 'driver', 'lamajam', 'onbit', 'lamaperjalanan', 'keadilan', 'zdolimansuatu', 'zdoliman', 'binasa']",driver indrive jalan jarak masuk lelangeh driver jalan ya masuk lelangsetiap hubung dukung ya nyambungsaya kasih bintang dukung nyamalah ancam akun blokir asih bintang dukung ya indrive adil belah adil nyatidak harga driver lamajam onbit lamaperjalanan adil zdolimansuatu zdoliman binasa
10/20/2025 23:37,Dede Suryana,5,mantaaap 👍,mantaaap ,mantap,['mantap'],['mantap'],mantap
10/20/2025 18:55,Slamet Riadi,1,"tolonglah sistem nya jgn di undi seperti aplikasi yg lain, aplikasi driver br di aplikasi lain malah di manjain orderan ini br daftar jarak yg dkt aja ngga ada seratus meter kalah sm yg lain",tolonglah sistem nya jgn di undi seperti aplikasi yg lain aplikasi driver br di aplikasi lain malah di manjain orderan ini br daftar jarak yg dkt aja ngga ada seratus meter kalah sm yg lain,tolonglah sistem ya jangan di undi seperti aplikasi yang lain aplikasi driver baru di aplikasi lain malah di memanjakan orderan ini baru daftar jarak yang dkt saja tidak ada seratus meter kalah sama yang lain,"['tolonglah', 'sistem', 'ya', 'jangan', 'di', 'undi', 'seperti', 'aplikasi', 'yang', 'lain', 'aplikasi', 'driver', 'baru', 'di', 'aplikasi', 'lain', 'malah', 'di', 'memanjakan', 'orderan', 'ini', 'baru', 'daftar', 'jarak', 'yang', 'dkt', 'saja', 'tidak', 'ada', 'seratus', 'meter', 'kalah', 'sama', 'yang', 'lain']","['tolonglah', 'sistem', 'ya', 'undi', 'aplikasi', 'aplikasi', 'driver', 'aplikasi', 'memanjakan', 'orderan', 'daftar', 'jarak', 'dkt', 'seratus', 'meter', 'kalah']",tolong sistem ya undi aplikasi aplikasi driver aplikasi manja order daftar jarak dkt ratus meter kalah
10/20/2025 18:54,Ayam Kasijo,5,mamtap,mamtap,mamtap,['mamtap'],['mamtap'],mamtap
10/20/2025 17:49,Wahyoe Dhie07,5,Tarif yang relatif lebih baik dari pada aplikasi ojoll lain the best aplikasi,tarif yang relatif lebih baik dari pada aplikasi ojoll lain the best aplikasi,tarif yang relatif lebih baik dari pada aplikasi ojoll lain the best aplikasi,"['tarif', 'yang', 'relatif', 'lebih', 'baik', 'dari', 'pada', 'aplikasi', 'ojoll', 'lain', 'the', 'best', 'aplikasi']","['tarif', 'relatif', 'aplikasi', 'ojoll', 'the', 'best', 'aplikasi']",tarif relatif aplikasi ojoll the best aplikasi
10/20/2025 17:21,Muhammad Didie,5,Terbaik,terbaik,terbaik,['terbaik'],['terbaik'],baik
10/20/2025 16:26,Uum Sinah,5,the beast,the beast,the beast,"['the', 'beast']","['the', 'beast']",the beast
10/20/2025 16:05,Humaedi Hambali,1,aplikasi gak gunaaaa,aplikasi gak gunaaaa,aplikasi tidak gunaaaa,"['aplikasi', 'tidak', 'gunaaaa']","['aplikasi', 'gunaaaa']",aplikasi gunaaaa
10/20/2025 15:42,Rhe Retno,5,asik bawa mtrnya,asik bawa mtrnya,asik bawa mtrnya,"['asik', 'bawa', 'mtrnya']","['asik', 'bawa', 'mtrnya']",asik bawa mtrnya
10/20/2025 15:27,Adli Hitori Putra Syach,4,dusah orderan terus mau gimana ngejar prioritasnya,dusah orderan terus mau gimana ngejar prioritasnya,dusah orderan terus mau bagaimana ngejar prioritasnya,"['dusah', 'orderan', 'terus', 'mau', 'bagaimana', 'ngejar', 'prioritasnya']","['dusah', 'orderan', 'ngejar', 'prioritasnya']",dusah order ngejar prioritas
10/20/2025 15:03,Mujiono Mujiono,5,orderan lancar,orderan lancar,orderan lancar,"['orderan', 'lancar']","['orderan', 'lancar']",order lancar
10/20/2025 15:01,Bayu Dwi Luqiarso,5,"biar lancar orderannya, amin...",biar lancar orderannya amin,biar lancar orderannya amin,"['biar', 'lancar', 'orderannya', 'amin']","['biar', 'lancar', 'orderannya', 'amin']",biar lancar order amin
10/20/2025 14:47,Nur Indiah Hestiningtyas,5,the best😁,the best,the best,"['the', 'best']","['the', 'best']",the best
10/20/2025 14:43,ayah agil,5,masih ada yang bisa edit harga duh ngeri,masih ada yang bisa edit harga duh ngeri,masih ada yang bisa edit harga duh ngeri,"['masih', 'ada', 'yang', 'bisa', 'edit', 'harga', 'duh', 'ngeri']","['edit', 'harga', 'duh', 'ngeri']",edit harga duh ngeri
10/20/2025 14:38,Joe Han,5,very good,very good,very good,"['very', 'good']","['very', 'good']",very good
10/20/2025 14:26,Rezi Desta,5,gacorin akun gua noh gua kasih bintang 5,gacorin akun gua noh gua kasih bintang ,gacorin akun gua noh gua kasih bintang,"['gacorin', 'akun', 'gua', 'noh', 'gua', 'kasih', 'bintang']","['gacorin', 'akun', 'gua', 'noh', 'gua', 'kasih', 'bintang']",gacorin akun gua noh gua kasih bintang
10/20/2025 14:07,herman Ir,1,"saya coba daftar, tapi sudah 3x juga ditolak 😓.",saya coba daftar tapi sudah x juga ditolak ,saya coba daftar tapi sudah kali juga ditolak,"['saya', 'coba', 'daftar', 'tapi', 'sudah', 'kali', 'juga', 'ditolak']","['coba', 'daftar', 'kali', 'ditolak']",coba daftar kali tolak
10/20/2025 14:06,SIL YHF,5,terbaik...,terbaik,terbaik,['terbaik'],['terbaik'],baik
10/20/2025 13:36,Eko Mujiono,1,"Alhamdulillah grab saya SDH aktip. jadi udah mulai onbid grab nya lagi. indrive seharus nya SDH enak ,tapi di hancur kan sama penumpang yg bayar kes tau tau minta TF. .ga pernah mau nambahin biaya admin. padahal kepotong duit driver nya. jadi males indrive lagi. di hancurkan penumpang model begitu jadinya ,saran di APUS saja bayar TF. sewa boleh di kensel aja kalo ga mau kes",alhamdulillah grab saya sdh aktip jadi udah mulai onbid grab nya lagi indrive seharus nya sdh enak tapi di hancur kan sama penumpang yg bayar kes tau tau minta tf ga pernah mau nambahin biaya admin padahal kepotong duit driver nya jadi males indrive lagi di hancurkan penumpang model begitu jadinya saran di apus saja bayar tf sewa boleh di kensel aja kalo ga mau kes,alhamdulillah grab saya sudah aktip jadi sudah mulai onbid grab ya lagi indrive seharus ya sudah enak tapi di hancur kan sama penumpang yang bayar kes tau tau meminta tf tidak pernah mau nambahin biaya admin padahal kepotong duit driver ya jadi malas indrive lagi di hancurkan penumpang model begitu jadinya saran di hapus saja bayar tf sewa boleh di kensel saja kalau tidak mau kes,"['alhamdulillah', 'grab', 'saya', 'sudah', 'aktip', 'jadi', 'sudah', 'mulai', 'onbid', 'grab', 'ya', 'lagi', 'indrive', 'seharus', 'ya', 'sudah', 'enak', 'tapi', 'di', 'hancur', 'kan', 'sama', 'penumpang', 'yang', 'bayar', 'kes', 'tau', 'tau', 'meminta', 'tf', 'tidak', 'pernah', 'mau', 'nambahin', 'biaya', 'admin', 'padahal', 'kepotong', 'duit', 'driver', 'ya', 'jadi', 'malas', 'indrive', 'lagi', 'di', 'hancurkan', 'penumpang', 'model', 'begitu', 'jadinya', 'saran', 'di', 'hapus', 'saja', 'bayar', 'tf', 'sewa', 'boleh', 'di', 'kensel', 'saja', 'kalau', 'tidak', 'mau', 'kes']","['alhamdulillah', 'grab', 'aktip', 'onbid', 'grab', 'ya', 'indrive', 'seharus', 'ya', 'enak', 'hancur', 'penumpang', 'bayar', 'kes', 'tau', 'tau', 'tf', 'nambahin', 'biaya', 'admin', 'kepotong', 'duit', 'driver', 'ya', 'malas', 'indrive', 'hancurkan', 'penumpang', 'model', 'saran', 'hapus', 'bayar', 'tf', 'sewa', 'kensel', 'kes']",alhamdulillah grab aktip onbid grab ya indrive harus ya enak hancur tumpang bayar kes tau tau tf nambahin biaya admin potong duit driver ya malas indrive hancur tumpang model saran hapus bayar tf sewa kensel kes
10/20/2025 13:27,Jero Puspa,1,"bawa motor pelan salah, disuruh ngebut sama penumpang salah malah dikasih bintang jelek. ongkos murah masih ditawar memang penumpang² sekarang gk tau diri. tolong buat indriver jangan selalu berpihak kepenumpang. karena kalian sebagai agent tidak merasakan apa yg dirasakan oleh driver dilapangan.",bawa motor pelan salah disuruh ngebut sama penumpang salah malah dikasih bintang jelek ongkos murah masih ditawar memang penumpang sekarang gk tau diri tolong buat indriver jangan selalu berpihak kepenumpang karena kalian sebagai agent tidak merasakan apa yg dirasakan oleh driver dilapangan,bawa motor pelan salah disuruh ngebut sama penumpang salah malah dikasih bintang jelek ongkos murah masih ditawar memang penumpang sekarang tidak tau diri tolong buat indriver jangan selalu berpihak kepenumpang karena kalian sebagai agent tidak merasakan apa yang dirasakan oleh driver dilapangan,"['bawa', 'motor', 'pelan', 'salah', 'disuruh', 'ngebut', 'sama', 'penumpang', 'salah', 'malah', 'dikasih', 'bintang', 'jelek', 'ongkos', 'murah', 'masih', 'ditawar', 'memang', 'penumpang', 'sekarang', 'tidak', 'tau', 'diri', 'tolong', 'buat', 'indriver', 'jangan', 'selalu', 'berpihak', 'kepenumpang', 'karena', 'kalian', 'sebagai', 'agent', 'tidak', 'merasakan', 'apa', 'yang', 'dirasakan', 'oleh', 'driver', 'dilapangan']","['bawa', 'motor', 'pelan', 'salah', 'disuruh', 'ngebut', 'penumpang', 'salah', 'dikasih', 'bintang', 'jelek', 'ongkos', 'murah', 'ditawar', 'penumpang', 'tau', 'tolong', 'indriver', 'berpihak', 'kepenumpang', 'agent', 'merasakan', 'dirasakan', 'driver', 'dilapangan']",bawa motor pelan salah suruh ngebut tumpang salah kasih bintang jelek ongkos murah tawar tumpang tau tolong indriver pihak tumpang agent rasa rasa driver lapang
10/20/2025 12:46,Muhammad syaputra,5,merakyat,merakyat,merakyat,['merakyat'],['merakyat'],rakyat
10/20/2025 12:41,Jamal uddin,5,di update terbaru.. kok mangkin ngeleg sihhh.. perbaikin lagi lah tolong,di update terbaru kok mangkin ngeleg sihhh perbaikin lagi lah tolong,di update terbaru kok mangkin ngeleg sih memperbaiki lagi lah tolong,"['di', 'update', 'terbaru', 'kok', 'mangkin', 'ngeleg', 'sih', 'memperbaiki', 'lagi', 'lah', 'tolong']","['update', 'terbaru', 'mangkin', 'ngeleg', 'sih', 'memperbaiki', 'tolong']",update baru mangkin ngeleg sih baik tolong
10/20/2025 12:36,Candra Gevi,5,saya kasih bintang 5,saya kasih bintang ,saya kasih bintang,"['saya', 'kasih', 'bintang']","['kasih', 'bintang']",kasih bintang
10/20/2025 12:34,melvin oloi,5,Saya sebagai driver lumayan puas dengan aplikasi ini. tapi kalau bisa sedikit dipertimbangkan pengadaan benefit benefit lain untuk driver ya tidak harus setiap hari.,saya sebagai driver lumayan puas dengan aplikasi ini tapi kalau bisa sedikit dipertimbangkan pengadaan benefit benefit lain untuk driver ya tidak harus setiap hari,saya sebagai driver lumayan puas dengan aplikasi ini tapi kalau bisa sedikit dipertimbangkan pengadaan benefit benefit lain untuk driver ya tidak harus setiap hari,"['saya', 'sebagai', 'driver', 'lumayan', 'puas', 'dengan', 'aplikasi', 'ini', 'tapi', 'kalau', 'bisa', 'sedikit', 'dipertimbangkan', 'pengadaan', 'benefit', 'benefit', 'lain', 'untuk', 'driver', 'ya', 'tidak', 'harus', 'setiap', 'hari']","['driver', 'lumayan', 'puas', 'aplikasi', 'dipertimbangkan', 'pengadaan', 'benefit', 'benefit', 'driver', 'ya']",driver lumayan puas aplikasi timbang ada benefit benefit driver ya
10/20/2025 12:20,Hari Soe,5,terimakasih indriver,terimakasih indriver,terimakasih indriver,"['terimakasih', 'indriver']","['terimakasih', 'indriver']",terimakasih indriver
10/20/2025 12:16,Rafif Alam,5,murah meriah,murah meriah,murah meriah,"['murah', 'meriah']","['murah', 'meriah']",murah riah
10/20/2025 12:08,Alsyah roni,5,tes dulu,tes dulu,tes dulu,"['tes', 'dulu']",['tes'],tes
10/20/2025 11:33,Iwan Darmawan,5,sejauh ini indrive good lah,sejauh ini indrive good lah,sejauh ini indrive good lah,"['sejauh', 'ini', 'indrive', 'good', 'lah']","['indrive', 'good']",indrive good
10/20/2025 11:29,Widda Barbie,1,"driver minta batalin orderan, pas sampe lokasi minta tambahan biaya 5x lipat nama driver : denden jenis mobil : abu abu tua Toyota calya plat nomer : D1801ALR perjalanan dari buah batu ke Lembang ongkos 90 jadi 400 lebih",driver minta batalin orderan pas sampe lokasi minta tambahan biaya x lipat nama driver  denden jenis mobil  abu abu tua toyota calya plat nomer  dalr perjalanan dari buah batu ke lembang ongkos  jadi  lebih,driver meminta batalin orderan pas sampai lokasi meminta tambahan biaya kali lipat nama driver denden jenis mobil abu abu tua toyota calya plat nomer dalr perjalanan dari buah batu ke lembang ongkos jadi lebih,"['driver', 'meminta', 'batalin', 'orderan', 'pas', 'sampai', 'lokasi', 'meminta', 'tambahan', 'biaya', 'kali', 'lipat', 'nama', 'driver', 'denden', 'jenis', 'mobil', 'abu', 'abu', 'tua', 'toyota', 'calya', 'plat', 'nomer', 'dalr', 'perjalanan', 'dari', 'buah', 'batu', 'ke', 'lembang', 'ongkos', 'jadi', 'lebih']","['driver', 'batalin', 'orderan', 'pas', 'lokasi', 'tambahan', 'biaya', 'kali', 'lipat', 'nama', 'driver', 'denden', 'jenis', 'mobil', 'abu', 'abu', 'tua', 'toyota', 'calya', 'plat', 'nomer', 'dalr', 'perjalanan', 'buah', 'batu', 'lembang', 'ongkos']",driver batalin order pas lokasi tambah biaya kali lipat nama driver denden jenis mobil abu abu tua toyota calya plat nomer dalr jalan buah batu lembang ongkos
10/20/2025 11:28,Rian Cyber,5,tolong untuk harga jngan terlalu jauh di kurangin..nya..jadi custemer se enak nya nurunin harga..driver rugi benisn masa.. 5km cuma 10 ribu,tolong untuk harga jngan terlalu jauh di kuranginnyajadi custemer se enak nya nurunin hargadriver rugi benisn masa km cuma  ribu,tolong untuk harga jangan terlalu jauh di kuranginnyajadi custemer se enak ya nurunin hargadriver rugi benisn masa kamu cuma ribu,"['tolong', 'untuk', 'harga', 'jangan', 'terlalu', 'jauh', 'di', 'kuranginnyajadi', 'custemer', 'se', 'enak', 'ya', 'nurunin', 'hargadriver', 'rugi', 'benisn', 'masa', 'kamu', 'cuma', 'ribu']","['tolong', 'harga', 'kuranginnyajadi', 'custemer', 'enak', 'ya', 'nurunin', 'hargadriver', 'rugi', 'benisn', 'ribu']",tolong harga kuranginnyajadi custemer enak ya nurunin hargadriver rugi benisn ribu
10/20/2025 11:09,Aji Suhada,1,1 makinn kesini makin gajelas apk orderan di depan mata gamasuk lelangan, makinn kesini makin gajelas apk orderan di depan mata gamasuk lelangan,makinn kesini makin tidak jelas apk orderan di depan mata gamasuk lelangan,"['makinn', 'kesini', 'makin', 'tidak', 'jelas', 'apk', 'orderan', 'di', 'depan', 'mata', 'gamasuk', 'lelangan']","['makinn', 'kesini', 'apk', 'orderan', 'mata', 'gamasuk', 'lelangan']",makinn kesini apk order mata gamasuk lelang
10/20/2025 10:26,ibu fatih,5,bagussss,bagussss,bagus,['bagus'],['bagus'],bagus
10/20/2025 9:53,Novi,1,rating dan perjalanan frekuensi tidak berpengaruh sma skali,rating dan perjalanan frekuensi tidak berpengaruh sma skali,rating dan perjalanan frekuensi tidak berpengaruh sama sekali,"['rating', 'dan', 'perjalanan', 'frekuensi', 'tidak', 'berpengaruh', 'sama', 'sekali']","['rating', 'perjalanan', 'frekuensi', 'berpengaruh']",rating jalan frekuensi pengaruh
10/20/2025 9:52,Gita Anjani,5,Banyak oke 🥰,banyak oke ,banyak oke,"['banyak', 'oke']",['oke'],oke
10/20/2025 9:08,Nur Ahmad Fakhrim Munaf,5,"bagus, ramah & cepat",bagus ramah  cepat,bagus ramah cepat,"['bagus', 'ramah', 'cepat']","['bagus', 'ramah', 'cepat']",bagus ramah cepat
10/20/2025 8:52,Ernaratnawati007,5,lebih mudah & cepat,lebih mudah  cepat,lebih mudah cepat,"['lebih', 'mudah', 'cepat']","['mudah', 'cepat']",mudah cepat
10/20/2025 8:13,Gabriel Laudatio,5,Sangat membantu dalam aktivitas sehari-hari.,sangat membantu dalam aktivitas seharihari,sangat membantu dalam aktivitas seharihari,"['sangat', 'membantu', 'dalam', 'aktivitas', 'seharihari']","['membantu', 'aktivitas', 'seharihari']",bantu aktivitas seharihari
